id,item_id,invoice_id,quantity,unit_price,status,created_at,updated_at
3002,2189,679,2,5813,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3003,2176,679,8,82171,pending,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3004,2189,679,2,5813,shipped,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3005,1118,680,5,28509,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3006,1119,680,8,94378,pending,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3007,1118,680,9,28509,pending,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3008,1118,680,3,28509,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3009,2316,681,7,48439,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3010,2320,681,6,32862,shipped,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3011,2308,681,5,96933,pending,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3012,2308,681,6,96933,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3013,637,682,5,24755,shipped,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3014,472,683,8,22875,shipped,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3015,474,683,1,44258,pending,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3016,462,683,7,62126,pending,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3017,473,683,2,83363,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3018,521,684,3,74122,shipped,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3019,533,684,10,28429,pending,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3020,657,685,9,61628,shipped,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3021,1837,686,9,49685,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3022,500,687,4,55744,shipped,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3023,501,687,4,41991,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3024,498,687,4,14463,shipped,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3025,509,687,5,41230,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3026,508,687,5,71583,shipped,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3027,480,687,4,58369,shipped,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3028,209,688,4,23092,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3029,207,688,3,32427,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3030,209,688,4,23092,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3031,207,688,1,32427,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3032,209,688,9,23092,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3033,209,688,1,23092,shipped,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3034,208,688,1,48543,shipped,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3035,209,688,8,23092,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3036,1813,689,3,19150,shipped,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3037,1814,689,3,71513,pending,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3038,1810,689,3,14104,pending,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3039,1817,689,8,62677,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3040,1813,689,5,19150,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3041,1813,689,5,19150,pending,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3042,1814,689,3,71513,shipped,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3043,1817,689,6,62677,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3044,1221,690,6,43691,shipped,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3045,1228,690,7,17526,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3046,1231,690,6,18769,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3047,1226,690,3,35849,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3048,1221,690,4,43691,shipped,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3049,1227,690,1,92428,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3050,878,691,8,69605,shipped,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3051,874,691,9,56644,shipped,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3052,868,691,2,48578,pending,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3053,859,691,10,11144,pending,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3054,864,691,1,92440,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3055,883,691,9,25536,shipped,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3056,871,691,1,34421,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3057,1613,692,10,36148,shipped,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3058,1629,692,5,20014,shipped,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3059,1600,692,1,62489,pending,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3060,1626,692,8,84489,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3061,1605,692,1,67265,packaged,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3062,1630,692,5,75916,pending,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3063,1619,692,8,89598,pending,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3064,1624,692,10,26628,pending,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3065,2072,693,7,4663,pending,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3066,2078,693,5,21262,pending,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3067,2088,693,2,19568,shipped,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
3068,2059,693,9,47367,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3069,2078,693,9,21262,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3070,2058,693,8,87720,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3071,2060,693,2,36974,pending,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3072,2057,693,3,16179,pending,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3073,2252,694,6,46877,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3074,104,695,9,1061,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3075,762,696,6,19489,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3076,744,696,7,38044,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3077,754,696,7,73824,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3078,741,696,10,169,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3079,754,696,2,73824,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3080,755,696,1,84150,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3081,741,696,4,169,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3082,1560,697,4,85473,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3083,1596,697,4,16398,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3084,583,698,4,30410,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3085,589,698,8,84793,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3086,1397,699,1,99188,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3087,450,700,7,19142,pending,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3088,450,700,1,19142,pending,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3089,447,700,7,97819,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3090,447,700,1,97819,pending,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3091,98,701,9,11571,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3092,98,701,4,11571,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3093,95,701,8,61358,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3094,93,701,8,96915,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3095,208,702,7,48543,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3096,1178,703,4,61208,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3097,1182,703,3,11137,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3098,1179,703,10,37328,pending,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3099,1178,703,9,61208,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3100,1179,703,9,37328,pending,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3101,1180,703,6,59960,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3102,1928,704,1,5488,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3103,1927,704,10,88937,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3104,1926,704,9,70356,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3105,1967,705,6,86746,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3106,1964,705,8,41559,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3107,1951,705,10,39367,pending,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3108,1641,706,4,88348,pending,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3109,1672,706,3,504,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3110,1645,706,2,25654,pending,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3111,1668,706,6,26302,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3112,1649,706,7,94376,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3113,2306,707,4,81595,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3114,2314,707,6,51420,pending,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3115,2306,707,4,81595,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3116,2310,707,8,52356,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3117,2310,707,10,52356,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3118,2318,707,3,22010,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3119,2318,707,5,22010,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3120,2308,707,5,96933,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3121,571,708,7,74817,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3122,580,708,9,62414,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3123,1922,709,5,46383,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3124,1919,709,5,96379,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3125,1922,709,5,46383,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3126,2386,710,7,85029,pending,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3127,2395,710,1,37981,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3128,2381,710,1,33068,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3129,2382,710,8,48168,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3130,2383,710,6,64501,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3131,2391,710,5,68007,pending,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3132,1113,711,4,35459,pending,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3133,1110,711,5,45128,pending,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3134,1107,711,7,50290,pending,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3135,1111,711,4,8303,pending,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3136,1110,711,2,45128,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3137,1116,711,10,30198,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3138,1397,712,4,99188,pending,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3139,1396,712,4,91790,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3140,1397,712,8,99188,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3141,1396,712,3,91790,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3142,1398,712,2,76797,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3143,1789,713,6,90003,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3144,1802,713,3,63232,pending,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3145,1798,713,7,82201,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3146,1794,713,8,62652,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3147,1807,713,7,9889,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3148,2439,714,4,42820,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3149,2455,714,6,14415,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3150,2440,714,3,79808,pending,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3151,2469,714,4,42792,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3152,2111,715,1,33012,shipped,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3153,2121,715,8,43817,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3154,2108,715,6,44325,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3155,547,716,9,48582,pending,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3156,550,716,2,40648,packaged,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
3157,103,717,5,23940,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3158,104,717,10,1061,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3159,103,717,5,23940,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3160,104,717,3,1061,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3161,103,717,9,23940,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3162,522,718,3,35742,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3163,525,718,6,99566,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3164,524,718,7,89774,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3165,510,719,2,31918,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3166,508,719,8,71583,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3167,491,719,9,76685,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3168,947,720,10,13745,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3169,943,720,3,47893,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3170,941,720,10,41246,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3171,944,720,8,83583,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3172,944,720,10,83583,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3173,949,720,4,70026,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3174,948,720,10,32774,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3175,940,720,1,72742,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3176,2357,721,6,20725,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3177,2331,721,7,46362,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3178,896,722,9,55493,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3179,920,722,10,37179,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3180,897,722,4,53600,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3181,895,722,1,19707,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3182,901,722,9,89764,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3183,905,722,3,75121,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3184,285,723,2,66098,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3185,282,723,4,29921,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3186,284,723,10,14406,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3187,284,723,2,14406,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3188,1987,724,4,67600,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3189,1992,724,7,389,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3190,1981,724,3,69645,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3191,1998,724,8,58361,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3192,1991,724,9,40767,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3193,1989,724,7,77396,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3194,756,725,8,63723,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3195,743,725,10,25768,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3196,745,725,3,42314,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3197,765,725,4,24029,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3198,766,725,10,82153,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3199,756,725,9,63723,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3200,776,725,1,10706,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3201,1396,726,8,91790,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3202,1863,727,2,13505,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3203,1864,727,8,33182,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3204,1293,728,7,2631,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3205,405,729,8,36852,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3206,390,729,6,55483,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3207,389,729,8,47454,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3208,507,730,10,85703,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3209,484,730,8,47993,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3210,1228,731,2,17526,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3211,1222,731,4,45746,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3212,1228,731,5,17526,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3213,2097,732,4,47367,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3214,2069,732,1,22220,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3215,2085,732,7,24984,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3216,2096,732,10,70621,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3217,2095,732,7,43798,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3218,545,733,2,72968,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3219,546,733,4,46970,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3220,543,733,8,6056,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3221,544,733,3,32759,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3222,545,733,6,72968,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3223,548,733,8,29744,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3224,546,733,4,46970,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3225,547,733,3,48582,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3226,1235,734,3,6377,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3227,1256,734,7,52424,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3228,1237,734,3,30520,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3229,1986,735,6,44866,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3230,2015,735,9,2326,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3231,2011,735,8,25510,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3232,1984,735,9,68109,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3233,1983,735,9,12998,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3234,187,736,5,47310,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3235,169,736,9,71062,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3236,185,736,10,23175,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3237,196,736,10,33317,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3238,1178,737,4,61208,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3239,1180,737,7,59960,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3240,569,738,6,30356,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3241,578,738,3,65505,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3242,554,738,5,88066,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3243,557,738,9,69020,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3244,562,738,8,21590,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3245,543,739,6,6056,packaged,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3246,548,739,2,29744,shipped,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3247,543,739,9,6056,pending,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
3248,1031,740,8,6580,pending,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3249,1034,740,6,44870,packaged,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3250,1032,740,9,30830,packaged,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3251,1020,740,5,89621,pending,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3252,2400,741,4,79571,shipped,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3253,2411,741,1,59496,shipped,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3254,2419,741,10,79964,packaged,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3255,2438,741,2,67253,shipped,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3256,2429,741,4,27919,packaged,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3257,2409,741,5,45024,shipped,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3258,1501,742,1,52187,shipped,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3259,1511,742,6,76344,packaged,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3260,1492,742,7,38297,shipped,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3261,1502,742,6,97424,shipped,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3262,1479,742,7,29607,pending,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3263,1482,742,4,28453,shipped,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3264,780,743,9,72687,pending,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3265,788,743,6,5360,packaged,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3266,804,743,6,59836,shipped,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3267,810,743,6,27338,packaged,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3268,805,743,8,77412,pending,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3269,507,744,7,85703,shipped,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3270,497,744,7,95817,packaged,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3271,515,744,6,78259,pending,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3272,493,744,5,15581,packaged,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3273,493,744,8,15581,pending,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3274,492,744,6,24045,shipped,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3275,509,744,5,41230,pending,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3276,506,744,8,88215,shipped,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3277,204,745,7,21739,shipped,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3278,204,745,7,21739,shipped,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
